12c00000-14700000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space (region space)]
7e670f8000-7e67eff000 ---p 00000000 00:00 0 
7e67eff000-7e682ff000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7e682ff000-7e68dda000 ---p 00000000 00:00 0 
7e68dda000-7e68ddc000 rw-p 00000000 00:00 0 
7e68ddc000-7e692ff000 ---p 00000000 00:00 0 
7e692ff000-7e69300000 ---p 00000000 00:00 0 
7e69300000-7e69301000 ---p 00000000 00:00 0 
7e69301000-7e69407000 rw-p 00000000 00:00 0 
7e69407000-7e69408000 ---p 00000000 00:00 0 
7e69408000-7e69b92000 ---p 00000000 00:00 0 
7e69b92000-7e69b94000 rw-p 00000000 00:00 0 
7e69b94000-7e6a408000 ---p 00000000 00:00 0 
7e6a408000-7e6a409000 ---p 00000000 00:00 0 
7e6a409000-7e6a40a000 ---p 00000000 00:00 0 
7e6a40a000-7e6a510000 rw-p 00000000 00:00 0 
7e6a510000-7e6a511000 ---p 00000000 00:00 0 
7e6a511000-7e6abd6000 ---p 00000000 00:00 0 
7e6abd6000-7e6abd8000 rw-p 00000000 00:00 0 
7e6abd8000-7e6c342000 ---p 00000000 00:00 0 
7e6c342000-7e6c344000 rw-p 00000000 00:00 0 
7e6c344000-7e6c511000 ---p 00000000 00:00 0 
7e6c511000-7e6c512000 ---p 00000000 00:00 0 
7e6c512000-7e6c513000 ---p 00000000 00:00 0 
7e6c513000-7e6c60d000 rw-p 00000000 00:00 0 
7e6c60d000-7e6c60f000 ---p 00000000 00:00 0 
7e6c60f000-7e6c610000 ---p 00000000 00:00 0 
7e6c610000-7e6c70a000 rw-p 00000000 00:00 0 
7e6c70a000-7e6c70b000 ---p 00000000 00:00 0 
7e6c70b000-7e6d18b000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7e6d18b000-7e6d18c000 ---p 00000000 00:00 0 
7e6d18c000-7e6d18d000 ---p 00000000 00:00 0 
7e6d18d000-7e6d293000 rw-p 00000000 00:00 0 
7e6d293000-7e6d294000 ---p 00000000 00:00 0 
7e6d294000-7e6db98000 ---p 00000000 00:00 0 
7e6db98000-7e6db9a000 rw-p 00000000 00:00 0 
7e6db9a000-7e6e98e000 ---p 00000000 00:00 0 
7e6e98e000-7e6e990000 rw-p 00000000 00:00 0 
7e6e990000-7e6f294000 ---p 00000000 00:00 0 
7e6f294000-7e6f295000 ---p 00000000 00:00 0 
7e6f295000-7e6f296000 ---p 00000000 00:00 0 
7e6f296000-7e6f39c000 rw-p 00000000 00:00 0 
7e6f39c000-7e6f39e000 ---p 00000000 00:00 0 
7e6f39e000-7e6f39f000 ---p 00000000 00:00 0 
7e6f39f000-7e6f4a5000 rw-p 00000000 00:00 0 
7e6f4a5000-7e6f4a6000 ---p 00000000 00:00 0 
7e7059d000-7e71154000 ---p 00000000 00:00 0 
7e71154000-7e71156000 rw-p 00000000 00:00 0 
7e71156000-7e71d98000 ---p 00000000 00:00 0 
7e71d98000-7e71d9a000 rw-p 00000000 00:00 0 
7e71d9a000-7e7259d000 ---p 00000000 00:00 0 
7e7259d000-7e7259e000 ---p 00000000 00:00 0 
7e7259e000-7e7259f000 ---p 00000000 00:00 0 
7e7259f000-7e726a5000 rw-p 00000000 00:00 0 
7e726a5000-7e726a7000 ---p 00000000 00:00 0 
7e726a7000-7e726a8000 ---p 00000000 00:00 0 
7e726a8000-7e727ae000 rw-p 00000000 00:00 0 
7e727ae000-7e727af000 ---p 00000000 00:00 0 
7e727af000-7e731ec000 ---p 00000000 00:00 0 
7e731ec000-7e731ee000 rw-p 00000000 00:00 0 
7e731ee000-7e737af000 ---p 00000000 00:00 0 
7e737af000-7e737b0000 ---p 00000000 00:00 0 
7e737b0000-7e737b1000 ---p 00000000 00:00 0 
7e737b1000-7e738b7000 rw-p 00000000 00:00 0 
7e738b7000-7e738b8000 ---p 00000000 00:00 0 
7e738b8000-7e73d08000 ---p 00000000 00:00 0 
7e73d08000-7e73d0a000 rw-p 00000000 00:00 0 
7e73d0a000-7e748b8000 ---p 00000000 00:00 0 
7e748b8000-7e748b9000 ---p 00000000 00:00 0 
7e748b9000-7e748ba000 ---p 00000000 00:00 0 
7e748ba000-7e749c0000 rw-p 00000000 00:00 0 
7e749c0000-7e749c1000 ---p 00000000 00:00 0 
7e74efb000-7e74efc000 ---p 00000000 00:00 0 
7e74efc000-7e74efd000 ---p 00000000 00:00 0 
7e74efd000-7e75003000 rw-p 00000000 00:00 0 
7e75003000-7e75004000 ---p 00000000 00:00 0 
7e761d3000-7e76bd3000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7e76bd3000-7e76bd4000 ---p 00000000 00:00 0 
7e76bd4000-7e76bd5000 ---p 00000000 00:00 0 
7e76bd5000-7e76cdb000 rw-p 00000000 00:00 0 
7e76cdb000-7e76cdc000 ---p 00000000 00:00 0 
7e76cdc000-7e77402000 ---p 00000000 00:00 0 
7e77402000-7e77404000 rw-p 00000000 00:00 0 
7e77404000-7e77cdc000 ---p 00000000 00:00 0 
7e77de5000-7e780a4000 ---p 00000000 00:00 0 
7e780a4000-7e780a6000 rw-p 00000000 00:00 0 
7e780a6000-7e79168000 ---p 00000000 00:00 0 
7e79168000-7e7916a000 rw-p 00000000 00:00 0 
7e7916a000-7e7ab06000 ---p 00000000 00:00 0 
7e7ab06000-7e7ab08000 rw-p 00000000 00:00 0 
7e7ab08000-7e7ade5000 ---p 00000000 00:00 0 
7e7adfd000-7e7adfe000 ---p 00000000 00:00 0 
7e7adfe000-7e7adff000 ---p 00000000 00:00 0 
7e7adff000-7e7aef9000 rw-p 00000000 00:00 0 
7e7aef9000-7e7aefb000 ---p 00000000 00:00 0 
7e7aefb000-7e7aff6000 rw-p 00000000 00:00 0 
7e7aff6000-7e7aff7000 ---p 00000000 00:00 0 
7e7aff7000-7e7b3d0000 ---p 00000000 00:00 0 
7e7b3d0000-7e7b3d2000 rw-p 00000000 00:00 0 
7e7b3d2000-7e7bff7000 ---p 00000000 00:00 0 
7e7bff7000-7e7bff8000 ---p 00000000 00:00 0 
7e7bff8000-7e7bff9000 ---p 00000000 00:00 0 
7e7bff9000-7e7c0ff000 rw-p 00000000 00:00 0 
7e7c0ff000-7e7c100000 ---p 00000000 00:00 0 
7e7c100000-7e7c2d6000 ---p 00000000 00:00 0 
7e7c2d6000-7e7c2d8000 rw-p 00000000 00:00 0 
7e7c2d8000-7e7d100000 ---p 00000000 00:00 0 
7e7d100000-7e7e200000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7e7e2ab000-7e7e2ac000 ---p 00000000 00:00 0 
7e7e2ac000-7e7e2ad000 ---p 00000000 00:00 0 
7e7e2ad000-7e7e3b3000 rw-p 00000000 00:00 0 
7e7e3b3000-7e7e3b4000 ---p 00000000 00:00 0 
7e7e3b4000-7e7e8b4000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7e7e8b4000-7e7f5de000 ---p 00000000 00:00 0 
7e7f5de000-7e7f5e0000 rw-p 00000000 00:00 0 
7e7f5e0000-7e800aa000 ---p 00000000 00:00 0 
7e800aa000-7e800ac000 rw-p 00000000 00:00 0 
7e800ac000-7e816e2000 ---p 00000000 00:00 0 
7e816e2000-7e816e4000 rw-p 00000000 00:00 0 
7e816e4000-7e81d6c000 ---p 00000000 00:00 0 
7e81d6c000-7e81d6e000 rw-p 00000000 00:00 0 
7e81d6e000-7e83534000 ---p 00000000 00:00 0 
7e83534000-7e83536000 rw-p 00000000 00:00 0 
7e83536000-7e83c42000 ---p 00000000 00:00 0 
7e83c42000-7e83c44000 rw-p 00000000 00:00 0 
7e83c44000-7e84e4c000 ---p 00000000 00:00 0 
7e84e4c000-7e84e4e000 rw-p 00000000 00:00 0 
7e84e4e000-7e858b4000 ---p 00000000 00:00 0 
7e85ab4000-7e868b4000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7e868b4000-7e86a18000 ---p 00000000 00:00 0 
7e86a18000-7e86a1a000 rw-p 00000000 00:00 0 
7e86a1a000-7e87a10000 ---p 00000000 00:00 0 
7e87a10000-7e87a12000 rw-p 00000000 00:00 0 
7e87a12000-7e8967c000 ---p 00000000 00:00 0 
7e8967c000-7e8967e000 rw-p 00000000 00:00 0 
7e8967e000-7e89982000 ---p 00000000 00:00 0 
7e89982000-7e89984000 rw-p 00000000 00:00 0 
7e89984000-7e8b02c000 ---p 00000000 00:00 0 
7e8b02c000-7e8b02e000 rw-p 00000000 00:00 0 
7e8b02e000-7e8c1ca000 ---p 00000000 00:00 0 
7e8c1ca000-7e8c1cc000 rw-p 00000000 00:00 0 
7e8c1cc000-7e8cb7c000 ---p 00000000 00:00 0 
7e8cb7c000-7e8cb7e000 rw-p 00000000 00:00 0 
7e8cb7e000-7e8d8b4000 ---p 00000000 00:00 0 
7e8d90a000-7e8d90c000 r-xp 00000000 fd:05 37441                          /data/data/com.instagram.android/lib-compressed/libreliability.so
7e8d90c000-7e8d90d000 r--p 00001000 fd:05 37441                          /data/data/com.instagram.android/lib-compressed/libreliability.so
7e8d90d000-7e8d90e000 rw-p 00001000 fd:05 37441                          /data/data/com.instagram.android/lib-compressed/libreliability.so
7e8d970000-7e8d972000 r-xp 00000000 fd:05 37436                          /data/data/com.instagram.android/lib-compressed/libfb_mboost-lite.so
7e8d972000-7e8d973000 r--p 00001000 fd:05 37436                          /data/data/com.instagram.android/lib-compressed/libfb_mboost-lite.so
7e8d973000-7e8d974000 rw-p 00001000 fd:05 37436                          /data/data/com.instagram.android/lib-compressed/libfb_mboost-lite.so
7e8d988000-7e8d989000 ---p 00000000 00:00 0 
7e8d989000-7e8d98a000 ---p 00000000 00:00 0 
7e8d98a000-7e8da90000 rw-p 00000000 00:00 0 
7e8da90000-7e8da91000 ---p 00000000 00:00 0 
7e8da91000-7e8db7a000 ---p 00000000 00:00 0 
7e8db7a000-7e8db7c000 rw-p 00000000 00:00 0 
7e8db7c000-7e8ea91000 ---p 00000000 00:00 0 
7e8ea91000-7e8ea92000 ---p 00000000 00:00 0 
7e8ea92000-7e8ea93000 ---p 00000000 00:00 0 
7e8ea93000-7e8eb8d000 rw-p 00000000 00:00 0 
7e8eb8d000-7e8eb8f000 ---p 00000000 00:00 0 
7e8eb8f000-7e8eb90000 ---p 00000000 00:00 0 
7e8eb90000-7e8ec96000 rw-p 00000000 00:00 0 
7e8ec96000-7e8ec98000 ---p 00000000 00:00 0 
7e8ec98000-7e8ec99000 ---p 00000000 00:00 0 
7e8ec99000-7e8ed9f000 rw-p 00000000 00:00 0 
7e8ed9f000-7e8eda1000 ---p 00000000 00:00 0 
7e8eda1000-7e8eda2000 ---p 00000000 00:00 0 
7e8eda2000-7e8eea8000 rw-p 00000000 00:00 0 
7e8eea8000-7e8eeaa000 ---p 00000000 00:00 0 
7e8eeaa000-7e8eeab000 ---p 00000000 00:00 0 
7e8eeab000-7e8efb1000 rw-p 00000000 00:00 0 
7e8efb1000-7e8efb3000 ---p 00000000 00:00 0 
7e8efb3000-7e8efb4000 ---p 00000000 00:00 0 
7e8efb4000-7e8f0ba000 rw-p 00000000 00:00 0 
7e8f0ba000-7e8f0bc000 ---p 00000000 00:00 0 
7e8f0bc000-7e8f0bd000 ---p 00000000 00:00 0 
7e8f0bd000-7e8f1c3000 rw-p 00000000 00:00 0 
7e8f1c3000-7e8f1c4000 ---p 00000000 00:00 0 
7e8f1d0000-7e8f1d1000 ---p 00000000 00:00 0 
7e8f1d1000-7e8f2cc000 rw-p 00000000 00:00 0 
7e8f2cc000-7e8f2ce000 ---p 00000000 00:00 0 
7e8f2ce000-7e8f2cf000 ---p 00000000 00:00 0 
7e8f2cf000-7e8f3d5000 rw-p 00000000 00:00 0 
7e8f3d5000-7e8f3d7000 ---p 00000000 00:00 0 
7e8f3d7000-7e8f3d8000 ---p 00000000 00:00 0 
7e8f3d8000-7e8f4de000 rw-p 00000000 00:00 0 
7e8f4de000-7e8f4e0000 ---p 00000000 00:00 0 
7e8f4e0000-7e8f4e1000 ---p 00000000 00:00 0 
7e8f4e1000-7e8f5e7000 rw-p 00000000 00:00 0 
7e8f5e7000-7e8f5e9000 ---p 00000000 00:00 0 
7e8f5e9000-7e8f5ea000 ---p 00000000 00:00 0 
7e8f5ea000-7e8f6f0000 rw-p 00000000 00:00 0 
7e8f6f0000-7e8f6f2000 ---p 00000000 00:00 0 
7e8f6f2000-7e8f6f3000 ---p 00000000 00:00 0 
7e8f6f3000-7e8f7f9000 rw-p 00000000 00:00 0 
7e8f7f9000-7e8f7fb000 ---p 00000000 00:00 0 
7e8f7fb000-7e8f7fc000 ---p 00000000 00:00 0 
7e8f7fc000-7e8f902000 rw-p 00000000 00:00 0 
7e8f902000-7e8f903000 ---p 00000000 00:00 0 
7e8f903000-7e8f91b000 r-xp 00000000 fd:05 37299                          /data/data/com.instagram.android/lib-compressed/libard-shader-models-android.so
7e8f91b000-7e8f91d000 r--p 00017000 fd:05 37299                          /data/data/com.instagram.android/lib-compressed/libard-shader-models-android.so
7e8f91d000-7e8f91e000 rw-p 00018000 fd:05 37299                          /data/data/com.instagram.android/lib-compressed/libard-shader-models-android.so
7e8f97a000-7e8f97b000 ---p 00000000 00:00 0 
7e8f97b000-7e8f97c000 ---p 00000000 00:00 0 
7e8f97c000-7e8fa82000 rw-p 00000000 00:00 0 
7e8fa82000-7e8fa83000 ---p 00000000 00:00 0 
7e8fa83000-7e8fab6000 r-xp 00000000 fd:05 37285                          /data/data/com.instagram.android/lib-compressed/libIGL.so
7e8fab6000-7e8fab9000 r--p 00032000 fd:05 37285                          /data/data/com.instagram.android/lib-compressed/libIGL.so
7e8fab9000-7e8faba000 rw-p 00034000 fd:05 37285                          /data/data/com.instagram.android/lib-compressed/libIGL.so
7e8fac6000-7e9088e000 ---p 00000000 00:00 0 
7e9088e000-7e90890000 rw-p 00000000 00:00 0 
7e90890000-7e90ac6000 ---p 00000000 00:00 0 
7e90ac6000-7e90ac7000 ---p 00000000 00:00 0 
7e90ac7000-7e90ac8000 ---p 00000000 00:00 0 
7e90ac8000-7e90bce000 rw-p 00000000 00:00 0 
7e90bce000-7e90bcf000 ---p 00000000 00:00 0 
7e90bcf000-7e90bd5000 r-xp 00000000 fd:05 37369                          /data/data/com.instagram.android/lib-compressed/libmediacodechooks_jni.so
7e90bd5000-7e90bd6000 r--p 00005000 fd:05 37369                          /data/data/com.instagram.android/lib-compressed/libmediacodechooks_jni.so
7e90bd6000-7e90bd7000 rw-p 00005000 fd:05 37369                          /data/data/com.instagram.android/lib-compressed/libmediacodechooks_jni.so
7e90c09000-7e90c10000 r-xp 00000000 fd:05 37374                          /data/data/com.instagram.android/lib-compressed/libard-upload.so
7e90c10000-7e90c11000 r--p 00006000 fd:05 37374                          /data/data/com.instagram.android/lib-compressed/libard-upload.so
7e90c11000-7e90c12000 rw-p 00006000 fd:05 37374                          /data/data/com.instagram.android/lib-compressed/libard-upload.so
7e90c5e000-7e911d2000 ---p 00000000 00:00 0 
7e911d2000-7e911d4000 rw-p 00000000 00:00 0 
7e911d4000-7e91daa000 ---p 00000000 00:00 0 
7e91daa000-7e91dac000 rw-p 00000000 00:00 0 
7e91dac000-7e92e40000 ---p 00000000 00:00 0 
7e92e40000-7e92e42000 rw-p 00000000 00:00 0 
7e92e42000-7e94a9e000 ---p 00000000 00:00 0 
7e94a9e000-7e94aa0000 rw-p 00000000 00:00 0 
7e94aa0000-7e94d74000 ---p 00000000 00:00 0 
7e94d74000-7e94d76000 rw-p 00000000 00:00 0 
7e94d76000-7e95cc2000 ---p 00000000 00:00 0 
7e95cc2000-7e95cc4000 rw-p 00000000 00:00 0 
7e95cc4000-7e974c4000 ---p 00000000 00:00 0 
7e974c4000-7e974c6000 rw-p 00000000 00:00 0 
7e974c6000-7e97ffc000 ---p 00000000 00:00 0 
7e97ffc000-7e97ffe000 rw-p 00000000 00:00 0 
7e97ffe000-7e98ee6000 ---p 00000000 00:00 0 
7e98ee6000-7e98ee8000 rw-p 00000000 00:00 0 
7e98ee8000-7e99ec2000 ---p 00000000 00:00 0 
7e99ec2000-7e99ec4000 rw-p 00000000 00:00 0 
7e99ec4000-7e9ac5e000 ---p 00000000 00:00 0 
7e9ac76000-7e9ac77000 ---p 00000000 00:00 0 
7e9ac77000-7e9ac78000 ---p 00000000 00:00 0 
7e9ac78000-7e9ad72000 rw-p 00000000 00:00 0 
7e9ad72000-7e9ad74000 ---p 00000000 00:00 0 
7e9ad74000-7e9ae6f000 rw-p 00000000 00:00 0 
7e9ae6f000-7e9ae70000 ---p 00000000 00:00 0 
7e9aece000-7e9aecf000 ---p 00000000 00:00 0 
7e9aecf000-7e9aed0000 ---p 00000000 00:00 0 
7e9aed0000-7e9afd6000 rw-p 00000000 00:00 0 
7e9afd6000-7e9afd7000 ---p 00000000 00:00 0 
7e9afd7000-7e9afe1000 r--p 00000000 fd:00 2391                           /system/lib64/libcodec2_client.so
7e9afe1000-7e9aff6000 --xp 0000a000 fd:00 2391                           /system/lib64/libcodec2_client.so
7e9aff6000-7e9aff7000 rw-p 0001f000 fd:00 2391                           /system/lib64/libcodec2_client.so
7e9aff7000-7e9aff9000 r--p 00020000 fd:00 2391                           /system/lib64/libcodec2_client.so
7e9aff9000-7e9affa000 rw-p 00000000 00:00 0                              [anon:.bss]
7e9b012000-7e9b016000 r--p 00000000 fd:02 1872                           /vendor/lib64/egl/eglSubDriverAndroid.so
7e9b016000-7e9b01c000 --xp 00004000 fd:02 1872                           /vendor/lib64/egl/eglSubDriverAndroid.so
7e9b01c000-7e9b01d000 rw-p 0000a000 fd:02 1872                           /vendor/lib64/egl/eglSubDriverAndroid.so
7e9b01d000-7e9b01e000 r--p 0000b000 fd:02 1872                           /vendor/lib64/egl/eglSubDriverAndroid.so
7e9b01e000-7e9b01f000 rw-p 00000000 00:00 0                              [anon:.bss]
7e9b046000-7e9b050000 r-xp 00000000 fd:05 37340                          /data/data/com.instagram.android/lib-compressed/libtimeinapp-jni.so
7e9b050000-7e9b052000 r--p 00009000 fd:05 37340                          /data/data/com.instagram.android/lib-compressed/libtimeinapp-jni.so
7e9b052000-7e9b053000 rw-p 0000a000 fd:05 37340                          /data/data/com.instagram.android/lib-compressed/libtimeinapp-jni.so
7e9b0b3000-7e9b0b4000 ---p 00000000 00:00 0 
7e9b0b4000-7e9b0b5000 ---p 00000000 00:00 0 
7e9b0b5000-7e9b1bb000 rw-p 00000000 00:00 0 
7e9b1bb000-7e9b1bd000 ---p 00000000 00:00 0 
7e9b1bd000-7e9b1be000 ---p 00000000 00:00 0 
7e9b1be000-7e9b2c4000 rw-p 00000000 00:00 0 
7e9b2c4000-7e9b2c6000 ---p 00000000 00:00 0 
7e9b2c6000-7e9b2c7000 ---p 00000000 00:00 0 
7e9b2c7000-7e9b3cd000 rw-p 00000000 00:00 0 
7e9b3cd000-7e9b3cf000 ---p 00000000 00:00 0 
7e9b3cf000-7e9b3d0000 ---p 00000000 00:00 0 
7e9b3d0000-7e9b4d6000 rw-p 00000000 00:00 0 
7e9b4d6000-7e9b4d7000 ---p 00000000 00:00 0 
7e9b4d7000-7e9b8d7000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7e9b8d7000-7e9b9d5000 r--p 00000000 00:12 7788                           /dev/hwbinder
7e9b9d5000-7e9b9d6000 ---p 00000000 00:00 0 
7e9b9d6000-7e9b9d7000 ---p 00000000 00:00 0 
7e9b9d7000-7e9badd000 rw-p 00000000 00:00 0 
7e9badd000-7e9badf000 ---p 00000000 00:00 0 
7e9badf000-7e9bae0000 ---p 00000000 00:00 0 
7e9bae0000-7e9bbe6000 rw-p 00000000 00:00 0 
7e9bbe6000-7e9bbe8000 ---p 00000000 00:00 0 
7e9bbe8000-7e9bce3000 rw-p 00000000 00:00 0 
7e9bce3000-7e9bce4000 ---p 00000000 00:00 0 
7e9bd5a000-7e9bd6f000 r-xp 00000000 fd:05 37306                          /data/data/com.instagram.android/lib-compressed/libxplat_timeinappcore_timeinappcore-nonnativesqliteAndroid.so
7e9bd6f000-7e9bd71000 r--p 00014000 fd:05 37306                          /data/data/com.instagram.android/lib-compressed/libxplat_timeinappcore_timeinappcore-nonnativesqliteAndroid.so
7e9bd71000-7e9bd72000 rw-p 00015000 fd:05 37306                          /data/data/com.instagram.android/lib-compressed/libxplat_timeinappcore_timeinappcore-nonnativesqliteAndroid.so
7e9bda2000-7e9bda7000 r--p 00000000 fd:02 1909                           /vendor/lib64/hw/gralloc.msmnile.so
7e9bda7000-7e9bdab000 --xp 00005000 fd:02 1909                           /vendor/lib64/hw/gralloc.msmnile.so
7e9bdab000-7e9bdac000 rw-p 00009000 fd:02 1909                           /vendor/lib64/hw/gralloc.msmnile.so
7e9bdac000-7e9bdad000 r--p 0000a000 fd:02 1909                           /vendor/lib64/hw/gralloc.msmnile.so
7e9bdad000-7e9bdae000 rw-p 00000000 00:00 0                              [anon:.bss]
7e9bded000-7e9be70000 r--s 00000000 fd:05 2103826                        /data/data/com.instagram.android/app_strings/uncompressed_default.frsc.xz
7e9be70000-7e9bf00000 ---p 00000000 00:00 0 
7e9bf00000-7e9bf02000 rw-p 00000000 00:00 0 
7e9bf02000-7e9ce70000 ---p 00000000 00:00 0 
7e9ce70000-7e9ce71000 ---p 00000000 00:00 0 
7e9ce71000-7e9cf6c000 rw-p 00000000 00:00 0 
7e9cf6c000-7e9cf6d000 ---p 00000000 00:00 0 
7e9cf6d000-7e9d092000 r--s 00000000 fd:05 2167868                        /data/data/com.instagram.android/app_overtheair/resources/339335857/339335857/ko__DELIM__fbt_language_pack.bin
7e9d092000-7e9d6e5000 r--s 00000000 fd:05 2103825                        /data/data/com.instagram.android/app_restricks/layouts.bin
7e9d6e5000-7e9d8aa000 ---p 00000000 00:00 0 
7e9d8aa000-7e9d8ac000 rw-p 00000000 00:00 0 
7e9d8ac000-7e9ea8e000 ---p 00000000 00:00 0 
7e9ea8e000-7e9ea90000 rw-p 00000000 00:00 0 
7e9ea90000-7e9fffe000 ---p 00000000 00:00 0 
7e9fffe000-7ea0000000 rw-p 00000000 00:00 0 
7ea0000000-7ea0984000 ---p 00000000 00:00 0 
7ea0984000-7ea0986000 rw-p 00000000 00:00 0 
7ea0986000-7ea1bde000 ---p 00000000 00:00 0 
7ea1bde000-7ea1be0000 rw-p 00000000 00:00 0 
7ea1be0000-7ea278c000 ---p 00000000 00:00 0 
7ea278c000-7ea278e000 rw-p 00000000 00:00 0 
7ea278e000-7ea39a4000 ---p 00000000 00:00 0 
7ea39a4000-7ea39a6000 rw-p 00000000 00:00 0 
7ea39a6000-7ea521e000 ---p 00000000 00:00 0 
7ea521e000-7ea5220000 rw-p 00000000 00:00 0 
7ea5220000-7ea5f86000 ---p 00000000 00:00 0 
7ea5f86000-7ea5f88000 rw-p 00000000 00:00 0 
7ea5f88000-7ea67e2000 ---p 00000000 00:00 0 
7ea67e2000-7ea67e4000 rw-p 00000000 00:00 0 
7ea67e4000-7ea7d80000 ---p 00000000 00:00 0 
7ea7d80000-7ea7d82000 rw-p 00000000 00:00 0 
7ea7d82000-7ea924c000 ---p 00000000 00:00 0 
7ea924c000-7ea924e000 rw-p 00000000 00:00 0 
7ea924e000-7ea96e5000 ---p 00000000 00:00 0 
7ea975e000-7ea9785000 r--p 00000000 fd:00 2570                           /system/lib64/libsfplugin_ccodec.so
7ea9785000-7ea97e4000 --xp 00027000 fd:00 2570                           /system/lib64/libsfplugin_ccodec.so
7ea97e4000-7ea97e5000 rw-p 00086000 fd:00 2570                           /system/lib64/libsfplugin_ccodec.so
7ea97e5000-7ea97ec000 r--p 00087000 fd:00 2570                           /system/lib64/libsfplugin_ccodec.so
7ea97ec000-7ea97ed000 rw-p 00000000 00:00 0                              [anon:.bss]
7ea9801000-7ea9817000 r--p 00000000 fd:00 2229                           /system/lib64/android.hardware.media.bufferpool@2.0.so
7ea9817000-7ea9831000 --xp 00016000 fd:00 2229                           /system/lib64/android.hardware.media.bufferpool@2.0.so
7ea9831000-7ea9832000 rw-p 00030000 fd:00 2229                           /system/lib64/android.hardware.media.bufferpool@2.0.so
7ea9832000-7ea9837000 r--p 00031000 fd:00 2229                           /system/lib64/android.hardware.media.bufferpool@2.0.so
7ea9841000-7ea9876000 r--p 00000000 fd:00 2393                           /system/lib64/libcodec2_vndk.so
7ea9876000-7ea98d8000 --xp 00035000 fd:00 2393                           /system/lib64/libcodec2_vndk.so
7ea98d8000-7ea98d9000 rw-p 00097000 fd:00 2393                           /system/lib64/libcodec2_vndk.so
7ea98d9000-7ea98dd000 r--p 00098000 fd:00 2393                           /system/lib64/libcodec2_vndk.so
7ea98dd000-7ea98de000 rw-p 00000000 00:00 0                              [anon:.bss]
7ea990c000-7ea993f000 r--p 00000000 fd:00 2230                           /system/lib64/android.hardware.media.c2@1.0.so
7ea993f000-7ea9994000 --xp 00033000 fd:00 2230                           /system/lib64/android.hardware.media.c2@1.0.so
7ea9994000-7ea9995000 rw-p 00088000 fd:00 2230                           /system/lib64/android.hardware.media.c2@1.0.so
7ea9995000-7ea999f000 r--p 00089000 fd:00 2230                           /system/lib64/android.hardware.media.c2@1.0.so
7ea99ee000-7ea9a01000 r--p 00000000 fd:00 2571                           /system/lib64/libsfplugin_ccodec_utils.so
7ea9a01000-7ea9a30000 --xp 00013000 fd:00 2571                           /system/lib64/libsfplugin_ccodec_utils.so
7ea9a30000-7ea9a31000 rw-p 00042000 fd:00 2571                           /system/lib64/libsfplugin_ccodec_utils.so
7ea9a31000-7ea9a33000 r--p 00043000 fd:00 2571                           /system/lib64/libsfplugin_ccodec_utils.so
7ea9a33000-7ea9a34000 rw-p 00000000 00:00 0                              [anon:.bss]
7eaabc0000-7eaabc1000 r--p 00000000 fd:00 2390                           /system/lib64/libcodec2.so
7eaabc1000-7eaabc2000 --xp 00001000 fd:00 2390                           /system/lib64/libcodec2.so
7eaabc2000-7eaabc3000 rw-p 00002000 fd:00 2390                           /system/lib64/libcodec2.so
7eaabc3000-7eaabc4000 r--p 00003000 fd:00 2390                           /system/lib64/libcodec2.so
7eaac01000-7eaac1e000 r--p 00000000 fd:00 2591                           /system/lib64/libstagefright_omx.so
7eaac1e000-7eaac43000 --xp 0001d000 fd:00 2591                           /system/lib64/libstagefright_omx.so
7eaac43000-7eaac44000 rw-p 00042000 fd:00 2591                           /system/lib64/libstagefright_omx.so
7eaac44000-7eaac4a000 r--p 00043000 fd:00 2591                           /system/lib64/libstagefright_omx.so
7eaac4a000-7eaac4b000 rw-p 00000000 00:00 0                              [anon:.bss]
7eaac95000-7eaaccb000 r--p 00000000 fd:00 2586                           /system/lib64/libstagefright_bufferqueue_helper.so
7eaaccb000-7eaad1b000 --xp 00036000 fd:00 2586                           /system/lib64/libstagefright_bufferqueue_helper.so
7eaad1b000-7eaad1c000 rw-p 00086000 fd:00 2586                           /system/lib64/libstagefright_bufferqueue_helper.so
7eaad1c000-7eaad2c000 r--p 00087000 fd:00 2586                           /system/lib64/libstagefright_bufferqueue_helper.so
7eaad2c000-7eaad2d000 rw-p 00000000 00:00 0                              [anon:.bss]
7eaad5b000-7eaad64000 r--p 00000000 fd:00 2392                           /system/lib64/libcodec2_hidl_client@1.0.so
7eaad64000-7eaad76000 --xp 00009000 fd:00 2392                           /system/lib64/libcodec2_hidl_client@1.0.so
7eaad76000-7eaad77000 rw-p 0001b000 fd:00 2392                           /system/lib64/libcodec2_hidl_client@1.0.so
7eaad77000-7eaad78000 r--p 0001c000 fd:00 2392                           /system/lib64/libcodec2_hidl_client@1.0.so
7eaad86000-7eaad87000 ---p 00000000 00:00 0 
7eaad87000-7eaad88000 ---p 00000000 00:00 0 
7eaad88000-7eaae8e000 rw-p 00000000 00:00 0 
7eaae8e000-7eaae90000 ---p 00000000 00:00 0 
